Index,Category,Condition,Paragraphe,Adapt_Poso,Anticholinergiques selon l'ANSM,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications :,Avec antécédent de RGO sans œsophagite :,"Dans le RGO sans œsophagite, les IPP sont indiqués uniquement pour 4 semaines max. Le traitement au long cours des IPP est à risque d’effets indésirables importants (ostéoporose,  hypoMg, diarrhée associée à C. difficile, carence en vit B12, infections pulmonaires…). Préconiser un arrêt progressif sous couvert de GAVISCON afin de traiter un éventuel effet rebond.",(À TRAITER),0,0,0,0,0,1,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des indications :,"Avec indication au long cours (Prévention RGO en présence d’œsophagite, Bithérapie antiaggrégant plaquettaire, Traitement d’entretien de l’ulcère duodénal, Hernie Hiatal, Syndrome de Zollinger-Ellison, Corticothérapie au long cours avec épigastralgie) :","[Prévention de RGO en présence d’œsophagite./Traitement d’entretien de l’ulcère duodénal. / Prise en charge du syndrome de Zollinger-Ellison./ Traitement des épigastralgies lors d’un traitement par corticothérapie au long cours.] A reprendre. Attention prendre en compte et anticiper les effets indésirables importants des IPP au long cours : ostéoporose, hypomagnésémie, diarrhée associée à C. difficile, carence en vitamine B12, infections pulmonaires…",(À TRAITER),0,0,0,0,0,1,0,0,0,0,0
Lansoprazole [LANZOR / OGAST / OGASTORO],Contrôle des intéractions médicamenteuses :,Co-prescription méthotrexate > 20 mg/semaine :,Attention ! Risque d’augmentation de la toxicité du méthotrexate par diminution de son élimination rénale par le lansoprazole.,(À TRAITER),0,0,0,0,0,1,0,0,0,0,0
Paraffine liquide [LANSOYL],,Antcécédent de constipation :,"Prise en charge symptomatique de la constipation. Attention, l'uitlisation prolongée d'huile de paraffine est susceptible de réduire l'absorption des vitamines liposolubles, notamment la vitamine D. Privilégier le lactulose [DUPHALAC] ou le macrogol [MOVICOL].",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Umeclidinium/Vilanterol [LAVENTAIR ELLIPTA],,Antécédent BPCO :,Traitement bronchodilatateur continu pour soulager les symptômes chez les patients adultes présentant une bronchopneumopathie chronique obstructive (BPCO). A poursuivre.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Lercanidipine [LERCAN],,Antécédent d’HTA :,Prise en charge de l’HTA. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Levocetirizine [XYZALL],,Antécédent de rhinite allergique ou d’urticaire :,Prise en charge de la rhinite allergique ou de l’urticaire. A reprendre.,(À TRAITER),0,1,0,0,0,0,0,0,0,0,0
Levomepromazine,,(À TRAITER),(À TRAITER),(À TRAITER),1,2,2,0,1,1,0,0,0,1,1
Levomepromazine,,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,(À TRAITER),1,2,2,0,1,1,0,0,0,1,1
Levothyroxyne [LEVOTHYROX / L-THYROXIN HENNING],,Antécédent d'hypothyroïdie :,Prise en charge de l’hypothyroïdie. À reprendre.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Loratadine [CLARITYNE],,Antécédent de rhinite allergique ou d’urticaire :,Prise en charge de la rhinite allergique ou de l’urticaire. A reprendre.,(À TRAITER),0,0,2,0,0,0,0,0,0,0,0
Losartan [COZAAR],Contrôle des indications :,"Antécédent d’HTA (seul ou en association fixe FORTZAAR, HYZAAR) :",Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Losartan [COZAAR],Contrôle des indications :,Antécédent d’insuffisance cardiaque :,Prise en charge de l’insuffisance cardiaque en cas d’intolérance ou de contre-indication aux IEC. Attention médicament hyperkaliémiant. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Losartan [COZAAR],Contrôle des indications :,ATCD de néphropathie glomérulaire diabétique chez diabète de type II :,"Prise en charge de la néphropathie glomérulaire diabétique avec protéinurie supérieur ou égale à 0,5 g/jour. Attention médicament hyperkaliémiant. A reprendre.",(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Losartan [COZAAR],Contrôle des intéractions médicamenteuses :,Co-prescription de Lithium :,La vasodilatation de l’artériole rénale efférente par le losartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre l’irbésartan et le lithium (Thésaurus de l’ANSM 2020).,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Losartan [COZAAR],Contrôle des intéractions médicamenteuses :,"Co-prescription de AINS, Colchicine et Digoxine :",La vasodilatation de l’artériole rénale efférente par le losartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Losartan [COZAAR],Contrôle des intéractions médicamenteuses :,Co-prescription d’un IEC :,"Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie, d’hypotension et de syncopes, sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ",(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Lorazepam [TEMESTA],Contrôle des indications :,Prise uniquement au coucher :,"Prise en charge de l’insomnie. Médicament à l’origine de troubles cognitifs, confusionnels et de chutes. Rappel : Le traitement médicamenteux de l’insomnie doit être de courte durée (comprenant la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement.",(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des indications :,Prises réparties dans la journée sans antécédent d’anxiété :,"Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Pas d’ATCD dans le dossier médical. Médicament à l’origine de troubles cognitifs, confusionnels et de chutes. Privilégier la posologie minimale efficace. Attention au risque d’abus et de dépendance, ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique.",(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des indications :,Antécédent de sevrage alcoolique :,Prévention et traitement du delirium tremens et des autres manifestations du sevrage alcoolique. A reprendre.,(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des posologies :,Poso > 3 mg/jour :,"Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Pas d’ATCD dans le dossier médical. Pas de preuve d’efficacité supérieure aux doses supérieurs à 3 mg/j avec majoration des troubles cognitifs et confusionnels et majoration du risque de chute. Privilégier la posologie minimale efficace. Attention au risque d’abus et de dépendance, ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique.",(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des contre-indications et précautions d'emploi :,Prises réparties dans la journée et antécédent de troubles cognitifs :,"Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par la benzodiazépine avec risque de chutes. Préconiser un arrêt progressif en privilégiant, en cas de nécessité d’une approche pharmacologique, pour une anxiété chronique (évoluant depuis au moins 6 mois) : un traitement de fond par antidépresseurs (Sertraline ou Miansérine).",(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des contre-indications et précautions d'emploi :,Antécédent de syndrome d'apnée obstructif du sommeil (SAOS) et prise le soir ou au couché :,Attention ! Les benzodiazépines sont contre-indiqués chez les patients aux antécédents de syndrome d'apnée obstructif du sommeil (SAOS). Préconiser un arrêt PROGRESSIF de la benzodiazépine.,(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des contre-indications et précautions d'emploi :,Antécédent de myasthénie :,Attention ! Avec leur composante myorelaxante les benzodiazépines sont contre-indiqués chez les patients (notamment les personnes âgées) aux antécédents de myasthénie. Préconiser un arrêt PROGRESSIF de la benzodiazépine.,(À TRAITER),0,0,1,0,1,0,0,0,0,0,0
Lorazepam [TEMESTA],Contrôle des contre-indications et précautions d'emploi :,Patient admis aux urgences pour insuffisance respiratoire :,Attention ! Médicament aggravant l’insuffisance respiratoire.,(À TRAITER),0,0,1,0,1,0,0,0,0,,
Lorazepam [TEMESTA],Contrôle des intéractions médicamenteuses :,Utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) au même moment de la journée :,"Potentialisation des effets indésirables (troubles cognitifs, syndrome confusionnel, troubles de la vigilance, chutes) sans augmentation de l’efficacité.",(À TRAITER),0,0,1,0,1,0,0,0,0,,
Loperamide [IMODIUM],,Antcécédent de diarrhée :,"Prise en charge de la diarrhée. Médicament à effets indésirables morphiniques (somnolence, confusion, vertiges, fécalome) et majoration du risque infectieux en cas de diarrhée infectieuse par ralentissement du transit. Privilégier la diosmectite ou le racécadotril.",(À TRAITER),0,1,2,0,0,0,0,0,0,0,0
Loprazolam [HAVLANE],Contrôle des posologies :,Avec la mention « 1 comprimé au coucher » :,"Prise en charge de l’insomnie occasionnelle ou transitoire. Pas de preuve d’efficacité supérieure aux doses supérieurs à 0.5 mg/j avec majoration des troubles cognitifs et confusionnels, ainsi que du risque de chute. Préconiser une diminution de la posologie de moitié chez le sujet âgé (comprimé sécable). Rappel : Le traitement médicamenteux de l’insomnie ne doit pas excéder 4 semaines (comprenant la phase d’arrêt progressif) afin d’éviter une dépendance qui augmente avec la durée du traitement.",(À TRAITER),0,0,0,0,0,1,0,0,0,0,0
Loprazolam [HAVLANE],Contrôle des posologies :,Avec la mention « 1/2 comprimé au coucher » :,Prise en charge de l’insomnie occasionnelle ou transitoire. Rappel : Le traitement médicamenteux de l’insomnie ne doit pas excéder 4 semaines (y compris la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Loprazolam [HAVLANE],Contrôle des contre-indications et précautions d'emploi :,Antécédent de troubles cognitifs :,"Prise en charge de l’insomnie occasionnelle ou transitoire. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par les benzodiazépines et apparentés avec risque de chutes. Préconiser un arrêt progressif. Si insomnie primaire (= sans cause somatique, psychique, toxique ou environnementale évidente), privilégier un traitement par Circadin LP 2mg (sauf si insuffisance hépatique) pendant maximum 12 semaines.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Loprazolam [HAVLANE],Contrôle des contre-indications et précautions d'emploi :,Patient admis aux urgences pour insuffisance respiratoire :,Attention ! Médicament aggravant l’insuffisance respiratoire.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Loprazolam [HAVLANE],Contrôle des intéractions médicamenteuses :,Co-prescription d’une benzodiazépine anxiolytique le soir :,"Attention ! Co-prescription de 2 benzodiazépines (ou apparentés) au même moment de la journée. Association à risque de potentialisation des effets indésirables (troubles cognitifs, syndrome confusionnel, troubles de la vigilance, chutes) sans augmentation de l’efficacité. Ne pas associer au même moment de la journée.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Lormetazepam [NOCTAMIDE],Contrôle des posologies :,A 2 mg :,"Prise en charge de l’insomnie occasionnelle ou transitoire. Pas de preuve d’efficacité supérieure aux doses supérieurs à 1 mg/j avec majoration des troubles cognitifs et confusionnels, ainsi que du risque de chute. Préconiser une diminution de la posologie de moitié chez le sujet âgé (comprimé sécable). Rappel : Le traitement médicamenteux de l’insomnie ne doit pas excéder 4 semaines (comprenant la phase d’arrêt progressif) afin d’éviter une dépendance qui augmente avec la durée du traitement.",(À TRAITER),0,0,0,0,1,0,0,0,0,0,0
Lormetazepam [NOCTAMIDE],Contrôle des posologies :,A 1 mg :,Prise en charge de l’insomnie occasionnelle ou transitoire. Rappel : Le traitement médicamenteux de l’insomnie ne doit pas excéder 4 semaines (y compris la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement.,(À TRAITER),0,0,0,0,1,0,0,0,0,0,0
Lormetazepam [NOCTAMIDE],Contrôle des contre-indications et précautions d'emploi :,Antécédent de troubles cognitifs :,"Prise en charge de l’insomnie occasionnelle ou transitoire. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par les benzodiazépines et apparentés avec risque de chutes. Préconiser un arrêt progressif. Si insomnie primaire (= sans cause somatique, psychique, toxique ou environnementale évidente), privilégier un traitement par Circadin LP 2mg (sauf si insuffisance hépatique) pendant maximum 12 semaines.",(À TRAITER),0,0,0,0,1,0,0,0,0,0,0
Lormetazepam [NOCTAMIDE],Contrôle des contre-indications et précautions d'emploi :,Patient admis aux urgences pour insuffisance respiratoire :,Attention ! Médicament aggravant l’insuffisance respiratoire.,(À TRAITER),0,0,0,0,1,0,0,0,0,0,0
Lormetazepam [NOCTAMIDE],Contrôle des intéractions médicamenteuses :,Co-prescription d’une benzodiazépine anxiolytique le soir :,"Attention ! Co-prescription de 2 benzodiazépines (ou apparentés) au même moment de la journée. Association à risque de potentialisation des effets indésirables (troubles cognitifs, syndrome confusionnel, troubles de la vigilance, chutes) sans augmentation de l’efficacité. Ne pas associer au même moment de la journée.",(À TRAITER),0,0,0,0,1,0,0,0,0,0,0
Loxapine [LOXAPAC],Contrôle des indications :,AVEC Antécédent de schizophrénie :,"Prise en charge de la schizophrénie. Médicament sujet à l’hypotension orthostatique et, par conséquent, de chute (Vigilance). La posologie minimale efficace doit toujours être recherché sachant que les doses doivent être diminués de moitié chez le sujet âgé. A poursuivre.",(À TRAITER),1,2,2,0,1,0,0,0,0,1,0
